Data,4,generic,field,1030197788,,field,2,,field,2,,field,5,,field,1,,field,3,,field,3,,field,255,,field,255,,field,255,
Data,13,record,timestamp,1661263389000,ms,position_lat,53.48424562253058,degrees,position_long,-3.045788314193487,degrees,distance,0.42,m,enhanced_speed,1.353,m/s,enhanced_altitude,9.0,m,heart_rate,138,bpm,cadence,0,rpm,temperature,28,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263392000,ms,position_lat,53.48423975519836,degrees,position_long,-3.045762749388814,degrees,distance,3.07,m,enhanced_speed,0.0,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,134,bpm,cadence,0,rpm,temperature,28,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263396000,ms,position_lat,53.4842565190047,degrees,position_long,-3.0457131285220385,degrees,distance,7.03,m,enhanced_speed,0.56,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,131,bpm,cadence,52,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263397000,ms,position_lat,53.48425165750086,degrees,position_long,-3.0457016453146935,degrees,distance,7.54,m,enhanced_speed,0.849,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,130,bpm,cadence,52,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263398000,ms,position_lat,53.484242521226406,degrees,position_long,-3.045695023611188,degrees,distance,8.39,m,enhanced_speed,1.008,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,130,bpm,cadence,52,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263400000,ms,position_lat,53.48422667942941,degrees,position_long,-3.045674990862608,degrees,distance,9.53,m,enhanced_speed,0.97,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,129,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263404000,ms,position_lat,53.484207820147276,degrees,position_long,-3.0456179939210415,degrees,distance,13.35,m,enhanced_speed,0.0,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,127,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263409000,ms,position_lat,53.48416071385145,degrees,position_long,-3.0455749947577715,degrees,distance,18.14,m,enhanced_speed,0.616,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,124,bpm,cadence,49,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263410000,ms,position_lat,53.484146716073155,degrees,position_long,-3.0455659423023462,degrees,distance,18.98,m,enhanced_speed,1.008,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,124,bpm,cadence,49,rpm,temperature,29,C,fractional_cadence,0.5,rpm
